"id","code"
"ad58f626-d586-438a-b546-dcca06f547af","RU02015"
"38675725-3675-4d00-b48f-2e630c4c71bc","KZ02012"
"cb8dd3b6-2416-444a-bc64-b69001273d7d","BY02005"
"b13411db-25d6-457b-ad23-4a02f59a4ff8","KZ02005"
"4bdef499-8224-439c-be22-a893c3d112ae","AM02012"
"64243c30-828f-4c0b-a482-9faa4e2763b0",""
"ac5d9111-03d7-4d47-8056-714a3d4b01e8","KZ02014"
"01ef77a7-7b0a-4a18-8976-6e66b8ae49f8","RU02010"
"7cdf42d9-31f5-43b6-9e67-65dae79bf250","RU02005"
"7bfcebe8-2dce-4e82-ba4d-470ffff471b3","KG03022"
"774ef42f-db80-417e-aad0-101530243603","KZ03018"
"fe685da4-742c-46d9-95be-c0f676561b22","KG03020"
"7b552e58-140b-49ef-99e8-3e2cbda8c90d","BY03021"
"4e3bd1e7-da72-416e-b36a-be5f93ff2738","BY03020"
