"id","code"
"c0e96b24-1ec0-45c9-aa2b-98a195d683c6","10104/281210/10013/3"
"f1759465-040e-46ef-906e-86b5536dfd4c","10206/231210/10025/1"
"f36d2f5f-14af-4719-aaf2-13f0256a2911","10210/061210/10100/4"
"c74210b9-4124-42a0-97ad-733da260ba5f","10206/311210/20031/2"
"8a97872d-d7ae-4223-b7ca-be197830aa75","10207/191211/20019/3"
"26100f1c-a4b7-4ff5-ac4b-01e838975af3","10209/080312/10041/3"
"569c94b6-bf31-450a-9d9b-9aa08c6c353a","10209/140512/10043/1"
"27f8adef-a88c-4fec-9c7b-34e52cb8ab6c","10101/130516/20096/1"
"3d364cd6-5ba1-4167-9579-1bb2b4ef07aa","10113/071210/10050/6"
"4368cccc-8144-439c-b2e7-7104d41bdd22","10207/211210/20030/5"
"74052203-31a6-4116-b70f-28d3bcbba5f7","10207/241210/20027/4"
"4ea19ae0-f2a1-4a76-95aa-782f7da67945","10207/260111/20029/3"
"1eae61d2-205f-4a59-baac-7975e0542d73","10207/291119/10026/1"
"ebd99d87-a33d-4d29-a2f7-bc18f7486d5f","10411/240513/20106/4"
"929a5d50-0644-4636-b05a-64da16196188","10206/250913/10037/3"
"71960cbf-6c55-4908-ba51-d894ec120934","10207/250615/20028/4"
"61b4ec31-4bb3-48c5-8dc7-d55209992416","10802/100005"
"c71240ae-18f4-4290-bfa6-8c3063097c7e","10216/101210/20031/5"
"b0ce6eec-2880-4aab-841d-cd561bda45b7","10309/211210/10124/1"
"da8329bd-7f6c-446e-af8f-b484b31636e0","10502/231210/20046/2"
"0556442e-7d51-4b29-b1cb-4b04a9fd26d9","10013/200111/10064/9"
"dc2a6942-de2f-43f7-87fa-9a49063cf9ca","10013/200111/10059/5"
"3365cc53-6f68-4b28-914b-54bf44a786af","10013/200111/10099/6"
"306a67bc-4211-423e-8280-a990778a621d","10113/301110/10022/4"
"a30cc914-4659-4b53-8fbc-34a0bef603f1","10116/061210/10006/4"
"bdc7e9f3-e740-446c-ad83-95e5f33a0f94","10101/150116/10095/2"
"80851f54-fe33-4677-ae64-6bef94964e2f","10209/101210/10049/4"
"78eeedec-fd75-4aa2-858b-7a7b67d0c790","10013/200111/10084/4"
"cd5f503f-66cf-4792-a604-85df440a2c66","10209/190412/10042/4"
"1bb919d3-d2ec-423e-9ccb-1651ff1184c4","10502/011110/20037/2"
"7be9ca03-4ca8-4eab-a6ed-8fc8de1e2ee9","10504/161121/20144/2"
"a1c290d3-9bb9-4ee7-86b6-5279c27142e0","10210/031221/20129/1"
"0fc2f1d3-afd1-41b5-8f6b-cf18729e5c35","10101/251110/10057/3"
"29106b36-40e0-4de7-ae09-53b1b221b3bf","10716/291110/10032/4"
"fb2f6e74-de90-4e4d-b807-1fe80983b6ef","10101/260413/10091/1"
"fa176673-67e6-45d7-9a45-67217beb6548","10210/061210/10068/8"
"ca1a6629-8ea5-4322-b49b-6b2e2565dcf0","10210/160915/10114/1"
"cda60dcb-576a-4fb8-adb2-19b8218bbb5e","10210/161215/10119/3"
"850df15f-3c84-4c10-94b3-00254fdeba77","10104/240215/20017/2"
"be276a5d-9cfa-41e3-9be5-b2134fe3a55b","10108/291210/10021/3"
"4351b9f3-a8db-41f2-beec-093ad227ab11","10210/161210/10104/5"
"f00c4771-a61b-4399-aac9-0213964f23cb","10013/200111/20031/2"
"c0b3e6f9-34e7-4b25-801f-906f7bf8a8f0","10210/271210/20076/1"
"5c93f9ec-633f-4c59-bda0-dc5942d23a2b","10210/281210/20095/2"
"5f485d1c-d6f2-420f-973d-33d4967cf096","10802/100008"
"595e094b-d5f1-41b5-b693-6f3840c2d357","10802/281210/10004/5"
"c7127233-419c-4976-a7ee-14f00fffd90f","10013/200111/20037/7"
"f381ba05-27d9-4ea2-8e59-e835fbc54552","10103/291210/20018/3"
"4fdc3082-b231-4dea-9f53-3b7b91744521","10113/091018/20044/2"
"02614db4-1ca2-4627-bc7c-13558086e811","10013/200111/20034/3"
"86ea8d3e-f036-4403-b201-41e401d481bb","10210/291210/20103/2"
"d1d16d83-be27-4f6d-8b2d-58f6e002d028","10309/211210/20123/1"
"e0ccb517-c58f-4b68-aa4b-9291c96f0999","10309/100714/10149/1"
"2f8f587e-7d0f-421a-ae4f-d22b105ffd18","10221/291210/20018/1"
"31f7754f-3d33-4965-97ee-cab68a14b248","10101/261110/10086/6"
"87754652-f6f9-47a2-94fe-7e1ea375b828","10210/130716/10120/3"
"300f5512-a8e6-467a-a2d6-2793c4a3c7c4","10227/130111/20013/3"
"ecd029c8-1ff1-4b14-b517-c68f7c34461d","10309/031017/20146/1"
"daa8d422-cf6c-4ce3-8e98-124d338353c2","10309/041218/10146/1"
"ff9beb58-e937-4f3b-ab04-e9f42d1f2c4b","10309/070818/20147/1"
"a26f891b-3030-4cac-9926-36c50135e6dc","10309/291210/10128/2"
"f88d360d-d9d1-4c9f-b3b0-b49e3330f70b","10216/200031"
"1f5b7739-3e0e-49fd-b35b-837fd1cab654","10221/301210/10019/1"
"82bcfcfe-ff80-4056-b658-c1371d0bc71f","10704/100057"
"8f750458-8928-4708-ae86-706d3c2ba59e","10311/161118/10060/1"
"6a781f75-42aa-49ed-8ab1-6fde84bf083a","10311/220317/10053/1"
"e6f80781-557f-4dbe-ad53-b2aee148d54d","10311/261212/10039/3"
"ec813def-366a-42cc-8793-074312295b92","10311/261212/20033/6"
